,Dia_C_Xdisp,Dia_C_Ydisp,LSP,timestamp
5882,0.0,0.0,0.9027777910232544,2018-01-18T09:15:47.855698
5883,0.0,0.0,0.9403935074806213,2018-01-18T09:15:44.555767
5884,0.0,0.0,0.8839699029922485,2018-01-18T09:15:52.255597
5885,0.0,0.0,0.8463541269302368,2018-01-18T09:15:56.655881
5886,0.0,0.0,0.7523148059844971,2018-01-18T09:16:03.255817
5887,0.0,0.0,0.9027777910232544,2018-01-18T09:16:01.055013
5888,0.0,0.0,1.015625,2018-01-18T09:16:23.056272
5889,0.0,0.0,0.8839699029922485,2018-01-18T09:16:06.555976
5890,0.0,0.0,0.8839699029922485,2018-01-18T09:16:08.755981
5891,0.0,0.0,0.8651620745658875,2018-01-18T09:16:57.356448
5892,0.0,0.0,0.8463541269302368,2018-01-18T09:16:38.556425
5893,0.0,0.0,0.8651620745658875,2018-01-18T09:17:03.956453
5894,0.0,0.0,0.8651620745658875,2018-01-18T09:16:50.656472
5895,0.0,0.0,0.9027777910232544,2018-01-18T09:17:05.056442
5896,0.0,0.0,0.8651620745658875,2018-01-18T09:16:46.256463
5897,0.0,0.0,0.8087384104728699,2018-01-18T09:16:35.256173
5898,0.0,0.0,0.8463541269302368,2018-01-18T09:16:29.756886
5899,0.0,0.0,0.8839699029922485,2018-01-18T09:16:53.956486
5900,0.0,0.0,1.0344328880310059,2018-01-18T09:17:23.856854
5901,0.0,0.0,0.9027777910232544,2018-01-18T09:18:15.856981
5902,0.0,0.0,0.8651620745658875,2018-01-18T09:18:32.757548
5903,0.0,0.0,1.0344328880310059,2018-01-18T09:18:11.457230
5904,0.0,0.0,0.7711226940155029,2018-01-18T09:17:41.557092
5905,0.0,0.0,0.9027777910232544,2018-01-18T09:17:49.256995
5906,0.0,0.0,0.9592013359069824,2018-01-18T09:17:30.457765
5907,0.0,0.0,0.9403935074806213,2018-01-18T09:18:03.657118
5908,0.0,0.0,0.8839699029922485,2018-01-18T09:17:44.856316
5909,0.0,0.0,1.0532407760620117,2018-01-18T09:18:54.257824
5910,0.0,0.0,0.8463541269302368,2018-01-18T09:18:49.857758
5911,0.0,0.0,0.8651620745658875,2018-01-18T09:18:55.357606
5912,0.0,0.0,0.8087384104728699,2018-01-18T09:18:59.757706
5913,0.0,0.0,0.9780092835426331,2018-01-18T09:19:16.258180
5914,0.0,0.0,0.8275462985038757,2018-01-18T09:19:06.357215
5915,0.0,0.0,0.9780092835426331,2018-01-18T09:19:11.857826
5916,0.0,0.0,0.8087384104728699,2018-01-18T09:19:12.957978
5917,0.0,0.0,0.7899305820465088,2018-01-18T09:19:26.358291
5918,0.0,0.0,0.8275462985038757,2018-01-18T09:19:34.058049
5919,0.0,0.0,0.9027777910232544,2018-01-18T09:19:41.758106
5920,0.0,0.0,0.9215856194496155,2018-01-18T09:20:01.958515
5921,0.0,0.0,0.9215856194496155,2018-01-18T09:19:27.458261
5922,0.0,0.0,0.8463541269302368,2018-01-18T09:19:51.958199
5923,0.0,0.0,0.9780092835426331,2018-01-18T09:19:50.558301
5924,0.0,0.0,0.9592013359069824,2018-01-18T09:20:20.858613
5925,0.0,0.0,0.8839699029922485,2018-01-18T09:20:17.458478
5926,0.0,0.0,0.8839699029922485,2018-01-18T09:19:37.358243
5927,0.0,0.0,0.8463541269302368,2018-01-18T09:21:20.359528
5928,0.0,0.0,0.9592013359069824,2018-01-18T09:21:25.859283
5929,0.0,0.0,0.8087384104728699,2018-01-18T09:20:25.258057
5930,0.0,0.0,1.0532407760620117,2018-01-18T09:21:22.558927
5931,0.0,0.0,0.9780092835426331,2018-01-18T09:21:44.759596
5932,0.0,0.0,0.7146990895271301,2018-01-18T09:21:13.759144
5933,0.0,0.0,0.9027777910232544,2018-01-18T09:20:52.759221
5934,0.0,0.0,0.9027777910232544,2018-01-18T09:21:51.359751
5935,0.0,0.0,0.8839699029922485,2018-01-18T09:21:46.959729
5936,0.0,0.0,1.0532407760620117,2018-01-18T09:21:55.759935
5937,0.0,0.0,0.7523148059844971,2018-01-18T09:22:05.860051
5938,0.0,0.0,0.8839699029922485,2018-01-18T09:21:54.659589
5939,0.0,0.0,0.8087384104728699,2018-01-18T09:22:10.259611
5940,0.0,0.0,0.9968171119689941,2018-01-18T09:22:25.660108
5941,0.0,0.0,0.8087384104728699,2018-01-18T09:22:03.659733
5942,0.0,0.0,0.9968171119689941,2018-01-18T09:22:16.859889
5943,0.0,0.0,0.9968171119689941,2018-01-18T09:22:21.259866
5944,0.0,0.0,0.9403935074806213,2018-01-18T09:22:01.459873
5945,0.0,0.0,0.9968171119689941,2018-01-18T09:22:52.060145
5946,0.0,0.0,0.9403935074806213,2018-01-18T09:23:03.060425
5947,0.0,0.0,0.8839699029922485,2018-01-18T09:22:47.660255
5948,0.0,0.0,0.7146990895271301,2018-01-18T09:22:54.260508
5949,0.0,0.0,0.9780092835426331,2018-01-18T09:23:06.360659
5950,0.0,0.0,0.7899305820465088,2018-01-18T09:23:00.860506
5951,0.0,0.0,0.8087384104728699,2018-01-18T09:23:05.260377
5952,0.0,0.0,0.9027777910232544,2018-01-18T09:22:55.360554
5953,0.0,0.0,1.0720486640930176,2018-01-18T09:22:33.360193
5954,0.0,0.0,0.9403935074806213,2018-01-18T09:23:22.860586
5955,0.0,0.0,0.8463541269302368,2018-01-18T09:24:24.061409
5956,0.0,0.0,0.9027777910232544,2018-01-18T09:23:14.060657
5957,0.0,0.0,0.9403935074806213,2018-01-18T09:24:07.561268
5958,0.0,0.0,0.8651620745658875,2018-01-18T09:23:10.760515
5959,0.0,0.0,0.9027777910232544,2018-01-18T09:23:12.960441
5960,0.0,0.0,0.8275462985038757,2018-01-18T09:23:11.860633
5961,0.0,0.0,0.9780092835426331,2018-01-18T09:24:04.261091
5962,0.0,0.0,1.0908564329147339,2018-01-18T09:24:06.461139
5963,0.0,0.0,1.0344328880310059,2018-01-18T09:24:25.161032
5964,0.0,0.0,0.9592013359069824,2018-01-18T09:24:46.361754
5965,0.0,0.0,0.9027777910232544,2018-01-18T09:24:35.161551
5966,0.0,0.0,0.9027777910232544,2018-01-18T09:24:48.561553
5967,0.0,0.0,0.7899305820465088,2018-01-18T09:24:45.261415
5968,0.0,0.0,0.9403935074806213,2018-01-18T09:25:02.961776
5969,0.0,0.0,0.9215856194496155,2018-01-18T09:24:27.360767
5970,0.0,0.0,0.8651620745658875,2018-01-18T09:24:56.261801
5971,0.0,0.0,0.8839699029922485,2018-01-18T09:24:28.461473
5972,0.0,0.0,0.9968171119689941,2018-01-18T09:25:08.461823
5973,0.0,0.0,0.8839699029922485,2018-01-18T09:25:18.361834
5974,0.0,0.0,0.9215856194496155,2018-01-18T09:25:21.661904
5975,0.0,0.0,0.7711226940155029,2018-01-18T09:25:42.862334
5976,0.0,0.0,0.8463541269302368,2018-01-18T09:25:41.762246
5977,0.0,0.0,1.0344328880310059,2018-01-18T09:25:23.862001
5978,0.0,0.0,0.8087384104728699,2018-01-18T09:25:46.162147
5979,0.0,0.0,0.8275462985038757,2018-01-18T09:25:33.962294
5980,0.0,0.0,1.015625,2018-01-18T09:26:08.362706
5981,0.0,0.0,0.9403935074806213,2018-01-18T09:26:21.962709
5982,0.0,0.0,0.6770833730697632,2018-01-18T09:26:17.562571
5983,0.0,0.0,0.9403935074806213,2018-01-18T09:26:50.963164
5984,0.0,0.0,1.0344328880310059,2018-01-18T09:26:29.962597
5985,0.0,0.0,0.9780092835426331,2018-01-18T09:26:59.863168
5986,0.0,0.0,0.9780092835426331,2018-01-18T09:26:31.062808
5987,0.0,0.0,0.8463541269302368,2018-01-18T09:26:12.962572
5988,0.0,0.0,0.8651620745658875,2018-01-18T09:26:36.562828
5989,0.0,0.0,0.8839699029922485,2018-01-18T09:26:26.362640
5990,0.0,0.0,0.8275462985038757,2018-01-18T09:27:03.163107
5991,0.0,0.0,0.9027777910232544,2018-01-18T09:27:20.763363
5992,0.0,0.0,0.8463541269302368,2018-01-18T09:27:09.763199
5993,0.0,0.0,0.8839699029922485,2018-01-18T09:27:26.263303
5994,0.0,0.0,0.9592013359069824,2018-01-18T09:27:15.263032
5995,0.0,0.0,0.9027777910232544,2018-01-18T09:27:34.163610
5996,0.0,0.0,0.9027777910232544,2018-01-18T09:27:16.363188
5997,0.0,0.0,0.9027777910232544,2018-01-18T09:27:47.463765
5998,0.0,0.0,0.8651620745658875,2018-01-18T09:27:18.563356
5999,0.0,0.0,0.8463541269302368,2018-01-18T09:28:28.364107
6000,0.0,0.0,0.7711226940155029,2018-01-18T09:27:48.563647
6001,0.0,0.0,0.7523148059844971,2018-01-18T09:28:39.664037
6002,0.0,0.0,0.9215856194496155,2018-01-18T09:28:18.463928
6003,0.0,0.0,0.8839699029922485,2018-01-18T09:28:04.063925
6004,0.0,0.0,0.9215856194496155,2018-01-18T09:27:59.663843
6005,0.0,0.0,0.7899305820465088,2018-01-18T09:28:09.663893
6006,0.0,0.0,0.9215856194496155,2018-01-18T09:28:17.363995
6007,0.0,0.0,1.015625,2018-01-18T09:27:57.363871
6008,0.0,0.0,0.9027777910232544,2018-01-18T09:28:53.964377
6009,0.0,0.0,0.9780092835426331,2018-01-18T09:28:50.664331
6010,0.0,0.0,1.0344328880310059,2018-01-18T09:28:55.064358
6011,0.0,0.0,0.8651620745658875,2018-01-18T09:28:47.364262
6012,0.0,0.0,0.9403935074806213,2018-01-18T09:29:07.164583
6013,0.0,0.0,0.9215856194496155,2018-01-18T09:29:01.664423
6014,0.0,0.0,0.8087384104728699,2018-01-18T09:29:04.965023
6015,0.0,0.0,0.9592013359069824,2018-01-18T09:28:46.264248
6016,0.0,0.0,1.015625,2018-01-18T09:28:41.864114
6017,0.0,0.0,0.7335069179534912,2018-01-18T09:29:40.364635
6018,0.0,0.0,0.8275462985038757,2018-01-18T09:29:43.665005
6019,0.0,0.0,0.9027777910232544,2018-01-18T09:29:42.564908
6020,0.0,0.0,0.9027777910232544,2018-01-18T09:29:45.864970
6021,0.0,0.0,0.9592013359069824,2018-01-18T09:29:24.864731
6022,0.0,0.0,0.8651620745658875,2018-01-18T09:29:46.964837
6023,0.0,0.0,0.9215856194496155,2018-01-18T09:29:38.164689
6024,0.0,0.0,0.8651620745658875,2018-01-18T09:29:16.064667
6025,0.0,0.0,0.8651620745658875,2018-01-18T09:29:33.664688
6026,0.0,0.0,0.9403935074806213,2018-01-18T09:30:01.265116
6027,0.0,0.0,0.8275462985038757,2018-01-18T09:29:50.264960
6028,0.0,0.0,0.9403935074806213,2018-01-18T09:29:57.965588
6029,0.0,0.0,0.9968171119689941,2018-01-18T09:30:07.864952
6030,0.0,0.0,0.9403935074806213,2018-01-18T09:30:16.665315
6031,0.0,0.0,0.9215856194496155,2018-01-18T09:30:27.665490
6032,0.0,0.0,0.8651620745658875,2018-01-18T09:30:06.765155
6033,0.0,0.0,1.015625,2018-01-18T09:30:13.364620
6034,0.0,0.0,0.8087384104728699,2018-01-18T09:29:53.565055
6035,0.0,0.0,0.9592013359069824,2018-01-18T09:30:45.765468
6036,0.0,0.0,0.9968171119689941,2018-01-18T09:31:02.265743
6037,0.0,0.0,0.9592013359069824,2018-01-18T09:30:28.765370
6038,0.0,0.0,0.9215856194496155,2018-01-18T09:31:10.065141
6039,0.0,0.0,0.9027777910232544,2018-01-18T09:31:05.565608
6040,0.0,0.0,0.8651620745658875,2018-01-18T09:31:19.066055
6041,0.0,0.0,0.9968171119689941,2018-01-18T09:31:20.265859
6042,0.0,0.0,0.8651620745658875,2018-01-18T09:31:07.766073
6043,0.0,0.0,1.015625,2018-01-18T09:30:55.665795
6044,0.0,0.0,0.8463541269302368,2018-01-18T09:31:37.166615
6045,0.0,0.0,1.0344328880310059,2018-01-18T09:31:32.666027
6046,0.0,0.0,0.8651620745658875,2018-01-18T09:31:50.466225
6047,0.0,0.0,0.9403935074806213,2018-01-18T09:32:13.866723
6048,0.0,0.0,0.9215856194496155,2018-01-18T09:31:59.366646
6049,0.0,0.0,0.8651620745658875,2018-01-18T09:32:00.466190
6050,0.0,0.0,0.8463541269302368,2018-01-18T09:32:17.266485
6051,0.0,0.0,0.8839699029922485,2018-01-18T09:32:18.365785
6052,0.0,0.0,0.9027777910232544,2018-01-18T09:32:19.466447
6053,0.0,0.0,0.9215856194496155,2018-01-18T09:32:47.067051
6054,0.0,0.0,0.9027777910232544,2018-01-18T09:32:48.166931
6055,0.0,0.0,0.9780092835426331,2018-01-18T09:32:51.466984
6056,0.0,0.0,0.9592013359069824,2018-01-18T09:32:54.967045
6057,0.0,0.0,1.015625,2018-01-18T09:32:52.566207
6058,0.0,0.0,0.8087384104728699,2018-01-18T09:32:29.366709
6059,0.0,0.0,0.8087384104728699,2018-01-18T09:32:24.966451
6060,0.0,0.0,0.8275462985038757,2018-01-18T09:32:27.166801
6061,0.0,0.0,0.9027777910232544,2018-01-18T09:32:32.666826
6062,0.0,0.0,0.8275462985038757,2018-01-18T09:33:47.167436
6063,0.0,0.0,0.9403935074806213,2018-01-18T09:33:10.467083
6064,0.0,0.0,0.9968171119689941,2018-01-18T09:33:27.167354
6065,0.0,0.0,0.9780092835426331,2018-01-18T09:34:05.867707
6066,0.0,0.0,0.9403935074806213,2018-01-18T09:33:51.567655
6067,0.0,0.0,0.8651620745658875,2018-01-18T09:33:21.567179
6068,0.0,0.0,0.7335069179534912,2018-01-18T09:33:34.967526
6069,0.0,0.0,0.8651620745658875,2018-01-18T09:33:33.867305
6070,0.0,0.0,0.9592013359069824,2018-01-18T09:33:37.167528
6071,0.0,0.0,0.9403935074806213,2018-01-18T09:34:47.768232
6072,0.0,0.0,0.9403935074806213,2018-01-18T09:35:00.168464
6073,0.0,0.0,0.8275462985038757,2018-01-18T09:34:16.867939
6074,0.0,0.0,0.8651620745658875,2018-01-18T09:34:26.867994
6075,0.0,0.0,0.9968171119689941,2018-01-18T09:34:53.368222
6076,0.0,0.0,0.9215856194496155,2018-01-18T09:34:20.167619
6077,0.0,0.0,0.8275462985038757,2018-01-18T09:34:25.767923
6078,0.0,0.0,1.015625,2018-01-18T09:34:11.367326
6079,0.0,0.0,0.8463541269302368,2018-01-18T09:34:40.068135
6080,0.0,0.0,0.9968171119689941,2018-01-18T09:35:17.867797
6081,0.0,0.0,0.7335069179534912,2018-01-18T09:35:02.368263
6082,0.0,0.0,0.9215856194496155,2018-01-18T09:35:19.168509
6083,0.0,0.0,1.0344328880310059,2018-01-18T09:35:36.868557
6084,0.0,0.0,1.0720486640930176,2018-01-18T09:35:28.068608
6085,0.0,0.0,0.9968171119689941,2018-01-18T09:35:35.768839
6086,0.0,0.0,0.8275462985038757,2018-01-18T09:35:46.768737
6087,0.0,0.0,0.6958912014961243,2018-01-18T09:35:14.568478
6088,0.0,0.0,0.9215856194496155,2018-01-18T09:35:23.568505
6089,0.0,0.0,0.9403935074806213,2018-01-18T09:36:34.569386
6090,0.0,0.0,0.7335069179534912,2018-01-18T09:36:24.669237
6091,0.0,0.0,0.9215856194496155,2018-01-18T09:35:55.969237
6092,0.0,0.0,0.9215856194496155,2018-01-18T09:36:22.469236
6093,0.0,0.0,0.7899305820465088,2018-01-18T09:36:02.568817
6094,0.0,0.0,0.9215856194496155,2018-01-18T09:36:23.569155
6095,0.0,0.0,0.8651620745658875,2018-01-18T09:36:01.469029
6096,0.0,0.0,0.8839699029922485,2018-01-18T09:35:54.868869
6097,0.0,0.0,0.8087384104728699,2018-01-18T09:36:20.269280
6098,0.0,0.0,0.9403935074806213,2018-01-18T09:37:13.269908
6099,0.0,0.0,0.9592013359069824,2018-01-18T09:36:52.169423
6100,0.0,0.0,0.8463541269302368,2018-01-18T09:36:45.569554
6101,0.0,0.0,0.9780092835426331,2018-01-18T09:37:08.869700
6102,0.0,0.0,1.0532407760620117,2018-01-18T09:37:20.969608
6103,0.0,0.0,0.8839699029922485,2018-01-18T09:37:15.469608
6104,0.0,0.0,0.8275462985038757,2018-01-18T09:36:46.669450
6105,0.0,0.0,1.015625,2018-01-18T09:36:51.069573
6106,0.0,0.0,0.9215856194496155,2018-01-18T09:36:55.469618
6107,0.0,0.0,1.0720486640930176,2018-01-18T09:37:53.370333
6108,0.0,0.0,0.9780092835426331,2018-01-18T09:37:40.069826
6109,0.0,0.0,0.9968171119689941,2018-01-18T09:37:36.769988
6110,0.0,0.0,0.9968171119689941,2018-01-18T09:37:22.069726
6111,0.0,0.0,0.7899305820465088,2018-01-18T09:38:02.270349
6112,0.0,0.0,0.8275462985038757,2018-01-18T09:37:46.669739
6113,0.0,0.0,0.8463541269302368,2018-01-18T09:37:49.970136
6114,0.0,0.0,0.9215856194496155,2018-01-18T09:37:51.170144
6115,0.0,0.0,0.9215856194496155,2018-01-18T09:37:47.770195
6116,0.0,0.0,0.9403935074806213,2018-01-18T09:38:34.470598
6117,0.0,0.0,1.1472800970077515,2018-01-18T09:38:46.970727
6118,0.0,0.0,0.8463541269302368,2018-01-18T09:38:40.070859
6119,0.0,0.0,0.9780092835426331,2018-01-18T09:38:18.870592
6120,0.0,0.0,0.8839699029922485,2018-01-18T09:38:37.870833
6121,0.0,0.0,0.8087384104728699,2018-01-18T09:38:14.470377
6122,0.0,0.0,0.9027777910232544,2018-01-18T09:38:16.670400
6123,0.0,0.0,0.8651620745658875,2018-01-18T09:38:23.270439
6124,0.0,0.0,0.8275462985038757,2018-01-18T09:38:22.170522
6125,0.0,0.0,0.9592013359069824,2018-01-18T09:39:33.271372
6126,0.0,0.0,0.9027777910232544,2018-01-18T09:39:28.871158
6127,0.0,0.0,0.9027777910232544,2018-01-18T09:39:12.371321
6128,0.0,0.0,0.8463541269302368,2018-01-18T09:40:09.771852
6129,0.0,0.0,0.8463541269302368,2018-01-18T09:38:55.771052
6130,0.0,0.0,0.8275462985038757,2018-01-18T09:38:56.871002
6131,0.0,0.0,0.9215856194496155,2018-01-18T09:39:05.671131
6132,0.0,0.0,0.8839699029922485,2018-01-18T09:38:57.970916
6133,0.0,0.0,0.8651620745658875,2018-01-18T09:39:41.171111
6134,0.0,0.0,0.9403935074806213,2018-01-18T09:40:11.971845
6135,0.0,0.0,0.8087384104728699,2018-01-18T09:40:14.171608
6136,0.0,0.0,0.8275462985038757,2018-01-18T09:40:24.071827
6137,0.0,0.0,0.8839699029922485,2018-01-18T09:40:36.272143
6138,0.0,0.0,0.9403935074806213,2018-01-18T09:40:16.371859
6139,0.0,0.0,0.8463541269302368,2018-01-18T09:40:30.771961
6140,0.0,0.0,0.8651620745658875,2018-01-18T09:40:10.871871
6141,0.0,0.0,0.9592013359069824,2018-01-18T09:40:45.272054
6142,0.0,0.0,1.015625,2018-01-18T09:40:37.371937
6143,0.0,0.0,0.8651620745658875,2018-01-18T09:40:49.671471
6144,0.0,0.0,0.8839699029922485,2018-01-18T09:41:26.272860
6145,0.0,0.0,0.8463541269302368,2018-01-18T09:42:10.473128
6146,0.0,0.0,0.9592013359069824,2018-01-18T09:41:41.872571
6147,0.0,0.0,0.8087384104728699,2018-01-18T09:41:38.472793
6148,0.0,0.0,1.0908564329147339,2018-01-18T09:42:02.772988
6149,0.0,0.0,0.8839699029922485,2018-01-18T09:40:51.872296
6150,0.0,0.0,0.8463541269302368,2018-01-18T09:42:09.373075
6151,0.0,0.0,0.9780092835426331,2018-01-18T09:40:47.472258
6152,0.0,0.0,0.8275462985038757,2018-01-18T09:42:17.073015
6153,0.0,0.0,0.9403935074806213,2018-01-18T09:42:18.173161
6154,0.0,0.0,0.8839699029922485,2018-01-18T09:42:37.073388
6155,0.0,0.0,0.8651620745658875,2018-01-18T09:42:33.773537
6156,0.0,0.0,0.9780092835426331,2018-01-18T09:42:21.573151
6157,0.0,0.0,0.9968171119689941,2018-01-18T09:42:23.873007
6158,0.0,0.0,0.7899305820465088,2018-01-18T09:42:27.173085
6159,0.0,0.0,0.8839699029922485,2018-01-18T09:42:24.973361
6160,0.0,0.0,0.9403935074806213,2018-01-18T09:42:12.673106
6161,0.0,0.0,1.0532407760620117,2018-01-18T09:43:01.273730
6162,0.0,0.0,0.8275462985038757,2018-01-18T09:42:57.973581
6163,0.0,0.0,0.9780092835426331,2018-01-18T09:42:45.873188
6164,0.0,0.0,0.9403935074806213,2018-01-18T09:42:42.573380
6165,0.0,0.0,0.9403935074806213,2018-01-18T09:42:40.373156
6166,0.0,0.0,0.9403935074806213,2018-01-18T09:42:53.573442
6167,0.0,0.0,0.9403935074806213,2018-01-18T09:42:48.073737
6168,0.0,0.0,0.8651620745658875,2018-01-18T09:43:02.373064
6169,0.0,0.0,1.015625,2018-01-18T09:43:03.473067
6170,0.0,0.0,0.9403935074806213,2018-01-18T09:43:57.774172
6171,0.0,0.0,0.8087384104728699,2018-01-18T09:43:11.273704
6172,0.0,0.0,0.8275462985038757,2018-01-18T09:43:12.373681
6173,0.0,0.0,0.8839699029922485,2018-01-18T09:43:32.273809
6174,0.0,0.0,0.8651620745658875,2018-01-18T09:43:55.574366
6175,0.0,0.0,0.9403935074806213,2018-01-18T09:43:42.274068
6176,0.0,0.0,0.9215856194496155,2018-01-18T09:43:37.873803
6177,0.0,0.0,0.9027777910232544,2018-01-18T09:43:09.073732
6178,0.0,0.0,0.8275462985038757,2018-01-18T09:43:14.573836
6179,0.0,0.0,1.0720486640930176,2018-01-18T09:44:21.074316
6180,0.0,0.0,0.9403935074806213,2018-01-18T09:44:18.874645
6181,0.0,0.0,0.8463541269302368,2018-01-18T09:44:25.474468
6182,0.0,0.0,0.8839699029922485,2018-01-18T09:44:19.974386
6183,0.0,0.0,0.8275462985038757,2018-01-18T09:44:29.974590
6184,0.0,0.0,0.9027777910232544,2018-01-18T09:44:17.774673
6185,0.0,0.0,0.8087384104728699,2018-01-18T09:44:15.474424
6186,0.0,0.0,0.9215856194496155,2018-01-18T09:44:02.174317
6187,0.0,0.0,0.9968171119689941,2018-01-18T09:44:05.474143
6188,0.0,0.0,0.9215856194496155,2018-01-18T09:45:13.375201
6189,0.0,0.0,0.7899305820465088,2018-01-18T09:45:06.774825
6190,0.0,0.0,0.9780092835426331,2018-01-18T09:45:21.075041
6191,0.0,0.0,0.9403935074806213,2018-01-18T09:45:16.675266
6192,0.0,0.0,0.8651620745658875,2018-01-18T09:45:18.875152
6193,0.0,0.0,0.8275462985038757,2018-01-18T09:44:51.274750
6194,0.0,0.0,0.9968171119689941,2018-01-18T09:44:45.674269
6195,0.0,0.0,0.8087384104728699,2018-01-18T09:44:40.074720
6196,0.0,0.0,0.7711226940155029,2018-01-18T09:44:32.174811
6197,0.0,0.0,0.9027777910232544,2018-01-18T09:45:22.175155
6198,0.0,0.0,0.9215856194496155,2018-01-18T09:45:53.274647
6199,0.0,0.0,0.8087384104728699,2018-01-18T09:45:32.075188
6200,0.0,0.0,0.8839699029922485,2018-01-18T09:45:23.275344
6201,0.0,0.0,0.7335069179534912,2018-01-18T09:45:33.175307
6202,0.0,0.0,0.8275462985038757,2018-01-18T09:45:30.974471
6203,0.0,0.0,0.9592013359069824,2018-01-18T09:45:44.175656
6204,0.0,0.0,0.8463541269302368,2018-01-18T09:45:38.675351
6205,0.0,0.0,0.8839699029922485,2018-01-18T09:45:46.475433
6206,0.0,0.0,0.8463541269302368,2018-01-18T09:46:16.475769
6207,0.0,0.0,0.9403935074806213,2018-01-18T09:46:07.675532
6208,0.0,0.0,0.8839699029922485,2018-01-18T09:46:12.075517
6209,0.0,0.0,0.9215856194496155,2018-01-18T09:46:31.875889
6210,0.0,0.0,0.8651620745658875,2018-01-18T09:46:47.476184
6211,0.0,0.0,0.7899305820465088,2018-01-18T09:46:48.575950
6212,0.0,0.0,0.8839699029922485,2018-01-18T09:46:49.675913
6213,0.0,0.0,0.8087384104728699,2018-01-18T09:46:32.975863
6214,0.0,0.0,0.8087384104728699,2018-01-18T09:46:26.375925
6215,0.0,0.0,0.9403935074806213,2018-01-18T09:46:56.376277
6216,0.0,0.0,0.9592013359069824,2018-01-18T09:47:36.976875
6217,0.0,0.0,0.8275462985038757,2018-01-18T09:46:50.776095
6218,0.0,0.0,0.8275462985038757,2018-01-18T09:47:35.876834
6219,0.0,0.0,0.7335069179534912,2018-01-18T09:47:30.376522
6220,0.0,0.0,1.1472800970077515,2018-01-18T09:47:20.276374
6221,0.0,0.0,0.9403935074806213,2018-01-18T09:47:05.276329
6222,0.0,0.0,0.7899305820465088,2018-01-18T09:47:00.876203
6223,0.0,0.0,0.8087384104728699,2018-01-18T09:47:45.776494
6224,0.0,0.0,0.9215856194496155,2018-01-18T09:48:47.177446
6225,0.0,0.0,0.9215856194496155,2018-01-18T09:48:46.077372
6226,0.0,0.0,0.9780092835426331,2018-01-18T09:48:49.377499
6227,0.0,0.0,0.9780092835426331,2018-01-18T09:48:37.277427
6228,0.0,0.0,1.0532407760620117,2018-01-18T09:48:22.777522
6229,0.0,0.0,0.8839699029922485,2018-01-18T09:49:08.177661
6230,0.0,0.0,0.9403935074806213,2018-01-18T09:48:05.676935
6231,0.0,0.0,0.9215856194496155,2018-01-18T09:47:52.477030
6232,0.0,0.0,0.8463541269302368,2018-01-18T09:49:10.377732
6233,0.0,0.0,0.7523148059844971,2018-01-18T09:49:38.278018
6234,0.0,0.0,0.8463541269302368,2018-01-18T09:49:33.478002
6235,0.0,0.0,0.8463541269302368,2018-01-18T09:49:32.377859
6236,0.0,0.0,0.9592013359069824,2018-01-18T09:49:19.177765
6237,0.0,0.0,0.9027777910232544,2018-01-18T09:49:20.277878
6238,0.0,0.0,0.9027777910232544,2018-01-18T09:49:24.677661
6239,0.0,0.0,0.7711226940155029,2018-01-18T09:49:11.477704
6240,0.0,0.0,0.8651620745658875,2018-01-18T09:49:16.977695
6241,0.0,0.0,0.8463541269302368,2018-01-18T09:49:27.977904
6242,0.0,0.0,0.9027777910232544,2018-01-18T09:49:52.578129
6243,0.0,0.0,0.9403935074806213,2018-01-18T09:49:41.577948
6244,0.0,0.0,0.8463541269302368,2018-01-18T09:50:25.177965
6245,0.0,0.0,0.9027777910232544,2018-01-18T09:50:06.178113
6246,0.0,0.0,0.8839699029922485,2018-01-18T09:50:07.278220
6247,0.0,0.0,0.9780092835426331,2018-01-18T09:49:42.678260
6248,0.0,0.0,0.9780092835426331,2018-01-18T09:49:51.478249
6249,0.0,0.0,0.9592013359069824,2018-01-18T09:49:53.678097
6250,0.0,0.0,1.0344328880310059,2018-01-18T09:50:22.878366
6251,0.0,0.0,0.9215856194496155,2018-01-18T09:50:36.478092
6252,0.0,0.0,0.8839699029922485,2018-01-18T09:50:43.278500
6253,0.0,0.0,0.7523148059844971,2018-01-18T09:51:06.479057
6254,0.0,0.0,0.9215856194496155,2018-01-18T09:50:52.178807
6255,0.0,0.0,0.9592013359069824,2018-01-18T09:51:03.178836
6256,0.0,0.0,0.9215856194496155,2018-01-18T09:50:57.678862
6257,0.0,0.0,0.9027777910232544,2018-01-18T09:50:29.677739
6258,0.0,0.0,0.9968171119689941,2018-01-18T09:50:45.578649
6259,0.0,0.0,0.8463541269302368,2018-01-18T09:50:54.378879
6260,0.0,0.0,1.0344328880310059,2018-01-18T09:51:46.479921
6261,0.0,0.0,0.9592013359069824,2018-01-18T09:51:12.179022
6262,0.0,0.0,0.8839699029922485,2018-01-18T09:51:13.278858
6263,0.0,0.0,0.7899305820465088,2018-01-18T09:51:23.278946
6264,0.0,0.0,0.9027777910232544,2018-01-18T09:51:43.178502
6265,0.0,0.0,0.9592013359069824,2018-01-18T09:51:42.079349
6266,0.0,0.0,0.8463541269302368,2018-01-18T09:51:36.479225
6267,0.0,0.0,0.9027777910232544,2018-01-18T09:51:09.779203
6268,0.0,0.0,0.8463541269302368,2018-01-18T09:51:16.679133
6269,0.0,0.0,0.5830439925193787,2018-01-18T09:51:52.079449
6270,0.0,0.0,0.7711226940155029,2018-01-18T09:51:49.879534
